cat_name,gender,sleep_time,sleep_duration_minutes
Helsa,Female,2:29:00,481.39
Peyton,Male,3:14:04,754.07
Danny,Male,9:34:37,679.7
Biddy,Female,11:29:52,355.64
Errol,Male,19:56:01,452.61
Hermione,Female,8:12:00,247.9
Roosevelt,Male,22:55:58,100.63
Tobe,Female,14:42:43,219.74
Lester,Male,12:54:40,58.42
Lela,Female,12:53:12,256.51
Amitie,Female,10:57:38,207.35
Udale,Male,6:28:13,34.66
Bridie,Female,6:17:38,740.88
Olympia,Female,3:23:37,403.81
Libbie,Female,17:57:28,750.44
Grant,Male,2:27:49,355.57
Jami,Female,6:02:03,112.1
Ingunna,Female,21:57:23,781.09
Yankee,Male,8:41:15,499.44
Arni,Male,9:04:13,625.57
Gianna,Female,23:33:42,440.07
Katrinka,Female,11:44:18,154.45
Ange,Male,19:44:48,393.52
Bowie,Male,21:51:32,396.91
Noak,Male,4:57:35,309.87
Arch,Male,13:27:27,970.76
Chicky,Female,3:01:55,442.11
Bertram,Male,11:04:28,533.71
Tally,Male,9:32:15,17.45
Mordy,Male,14:27:31,170.53
Jarrad,Male,8:57:47,209.14
Tarrance,Male,7:48:15,332.14
Zsa zsa,Female,5:51:49,750.22
Doralia,Female,14:22:41,144.12
Hardy,Male,6:21:12,491.6
Tammy,Female,21:54:36,182.03
Daune,Female,11:32:30,721.83
Augustus,Male,11:16:23,580.82
Edwina,Female,5:36:38,362.96
Crin,Female,13:34:29,690.47
Erny,Male,18:39:38,645.66
Roddy,Male,14:56:38,801.44
Nonna,Female,13:01:54,592.31
Gerry,Female,23:08:16,865.49
Ancell,Male,8:14:31,512.77
Belicia,Female,22:57:30,687.68
Gweneth,Female,3:48:07,25.52
Goldi,Female,14:32:53,164.12
Karil,Female,5:26:48,287.56
Prince,Male,4:29:12,45.92
Artus,Male,9:13:33,110.02
Bax,Male,17:16:35,525.24
Asia,Female,6:38:10,330.3
Mariam,Female,6:44:49,620.6
Lola,Female,22:20:11,953.44
Elwood,Male,0:27:56,944.72
Farlay,Male,5:10:09,922.58
Ardis,Female,6:33:18,714.6
Nerita,Female,10:09:06,908.39
Annamarie,Female,9:39:46,41.26
Lemar,Male,12:36:22,418.58
Annamarie,Female,15:34:49,850.0
Claiborne,Male,15:30:20,834.45
Angela,Female,13:05:11,533.92
Kelcy,Female,11:14:21,31.61
Tamas,Male,13:43:44,625.9
Wallie,Male,6:03:21,369.53
Mirella,Female,2:15:10,379.98
Loni,Female,12:08:32,395.16
Sean,Male,18:41:11,322.9
Ryan,Male,10:11:40,70.4
Harman,Male,1:38:16,809.59
Bridie,Female,3:10:39,890.89
Felita,Female,6:31:54,515.86
Seamus,Male,20:43:50,145.31
Eolanda,Female,14:42:20,759.95
Cristiano,Male,9:16:05,214.94
Raimund,Male,21:02:47,17.74
Willis,Male,22:38:16,781.45
Gannon,Male,10:26:05,898.45
Denver,Male,2:07:17,527.97
Devlin,Male,13:06:52,723.37
Mariann,Female,4:24:17,754.71
Batsheva,Female,14:36:18,847.34
Bronson,Male,2:48:06,873.09
Ewart,Male,16:14:00,17.57
Christoper,Male,5:03:45,764.45
Urban,Male,20:07:38,112.13
Loutitia,Female,16:38:01,248.69
Berk,Male,0:18:51,37.37
Eleen,Female,8:49:18,958.4
Onfre,Male,0:26:32,564.48
Candie,Female,15:44:00,958.46
Judith,Female,10:24:33,255.46
Muffin,Female,19:18:45,33.63
Gabey,Female,14:20:41,169.6
Trudy,Female,0:57:34,399.86
Hoebart,Male,13:44:53,45.16
Hartwell,Male,4:59:56,822.23
Erhart,Male,7:18:57,690.37
Joey,Female,16:58:55,420.7

